,STATE/UT,DISTRICT,Year,Cyber Blackmailing and Threatening ,Cyber Pornography,Cyber Stalking and Bullying,Defamation and Morphing,Fake Profile,Other Crimes 
8100,UTTAR PRADESH,KAUSHAMBI,2017,23,40,22,36,0,31
8101,UTTAR PRADESH,KHIRI,2017,35,132,57,76,0,57
8102,UTTAR PRADESH,KUSHI NAGAR,2017,13,75,35,11,0,31
8103,UTTAR PRADESH,LALITPUR,2017,15,30,14,52,0,26
8104,UTTAR PRADESH,LUCKNOW,2017,55,283,48,142,0,511
8105,UTTAR PRADESH,MAHARAJGANJ,2017,18,42,26,15,0,12
8106,UTTAR PRADESH,MAHOBA,2017,16,31,15,41,0,31
8107,UTTAR PRADESH,MAINPURI,2017,33,92,34,52,0,52
8108,UTTAR PRADESH,MATHURA,2017,39,123,36,76,0,226
8109,UTTAR PRADESH,MAU,2017,19,60,7,31,0,64
8110,UTTAR PRADESH,MEERUT,2017,79,271,36,99,0,400
8111,UTTAR PRADESH,MIRZAPUR,2017,3,5,20,3,0,34
8112,UTTAR PRADESH,MORADABAD,2017,55,174,30,48,0,210
8113,UTTAR PRADESH,MUZAFFARNAGAR,2017,19,179,25,37,0,203
8114,UTTAR PRADESH,PANCHSHIL NAGAR,2017,18,78,15,25,0,72
8115,UTTAR PRADESH,PILIBHIT,2017,12,62,39,31,0,69
8116,UTTAR PRADESH,PRABUDDH NAGAR,2017,11,52,10,13,0,83
8117,UTTAR PRADESH,PRATAPGARH,2017,24,85,31,35,0,121
8118,UTTAR PRADESH,RAIBAREILLY,2017,29,55,16,36,0,51
8119,UTTAR PRADESH,RAMABAI NAGAR,2017,21,83,29,35,0,65
8120,UTTAR PRADESH,RAMPUR,2017,43,98,26,27,0,86
8121,UTTAR PRADESH,SAHARANPUR,2017,21,82,32,16,0,135
8122,UTTAR PRADESH,SANT KABIRNAGAR,2017,17,48,6,12,0,19
8123,UTTAR PRADESH,SHAHJAHANPUR,2017,40,130,47,54,0,28
8124,UTTAR PRADESH,SHRAWASTI,2017,16,36,16,26,0,1
8125,UTTAR PRADESH,SIDHARTHNAGAR,2017,9,42,17,21,0,29
8126,UTTAR PRADESH,SITAPUR,2017,66,202,60,131,0,138
8127,UTTAR PRADESH,SONBHADRA,2017,19,21,8,21,0,16
8128,UTTAR PRADESH,ST.RAVIDASNAGAR,2017,2,6,11,3,0,10
8129,UTTAR PRADESH,SULTANPUR,2017,21,46,14,23,0,58
8130,UTTAR PRADESH,UNNAO,2017,36,104,30,66,0,85
8131,UTTAR PRADESH,VARANASI,2017,11,76,41,17,0,136
8132,UTTAR PRADESH,TOTAL,2017,2042,7525,2322,3455,3,7121
8133,UTTARAKHAND,ALMORA,2017,3,2,6,4,0,6
8134,UTTARAKHAND,BAGESHWAR,2017,2,2,2,2,1,4
8135,UTTARAKHAND,CHAMOLI,2017,2,1,0,2,0,2
8136,UTTARAKHAND,CHAMPAWAT,2017,4,3,0,2,0,4
8137,UTTARAKHAND,DEHRADUN,2017,31,47,10,16,38,101
8138,UTTARAKHAND,HARIDWAR,2017,26,75,22,30,22,58
8139,UTTARAKHAND,NAINITAL,2017,10,24,15,4,5,19
8140,UTTARAKHAND,PAURI GARHWAL,2017,1,4,2,6,1,6
8141,UTTARAKHAND,PITHORAGARH,2017,9,4,5,8,0,5
8142,UTTARAKHAND,RUDRA PRAYAG,2017,3,4,3,6,3,6
8143,UTTARAKHAND,TEHRI GARHWAL,2017,3,1,1,1,0,1
8144,UTTARAKHAND,UDHAMSINGH NAGAR,2017,31,114,17,33,0,94
8145,UTTARAKHAND,UTTARKASHI,2017,4,2,0,2,2,1
8146,UTTARAKHAND,TOTAL,2017,129,283,83,116,72,307
8147,WEST BENGAL,24 PARGANAS NORTH,2017,203,414,88,218,10,2847
8148,WEST BENGAL,24 PARGANAS SOUTH,2017,274,349,43,121,3,2793
8149,WEST BENGAL,ASANSOL,2017,31,50,10,30,7,461
8150,WEST BENGAL,BANKURA,2017,44,36,16,83,1,195
8151,WEST BENGAL,BIRBHUM,2017,44,51,25,63,0,337
8152,WEST BENGAL,BURDWAN,2017,52,83,16,21,0,665
8153,WEST BENGAL,COOCHBEHAR,2017,133,174,25,76,0,494
8154,WEST BENGAL,DAKSHIN DINAJPUR,2017,55,111,11,77,5,283
8155,WEST BENGAL,DARJEELING,2017,49,88,4,51,6,337
8156,WEST BENGAL,HOOGHLY,2017,54,109,21,38,0,816
8157,WEST BENGAL,HOWRAH,2017,35,114,26,75,16,644
8158,WEST BENGAL,HOWRAH CITY,2017,24,103,2,2,0,411
8159,WEST BENGAL,HOWRAH G.R.P.,2017,1,6,0,5,0,1
8160,WEST BENGAL,JALPAIGURI,2017,211,257,13,223,0,947
8161,WEST BENGAL,KHARAGPUR G.R.P.,2017,0,0,0,5,0,1
8162,WEST BENGAL,KOLKATA,2017,46,116,11,254,144,557
8163,WEST BENGAL,MALDA,2017,179,202,14,38,0,762
8164,WEST BENGAL,MURSHIDABAD,2017,433,492,49,621,5,2956
8165,WEST BENGAL,NADIA,2017,185,453,65,128,2,1923
8166,WEST BENGAL,PASCHIM MIDNAPUR,2017,53,141,27,89,0,803
8167,WEST BENGAL,PURAB MIDNAPUR,2017,65,156,22,18,0,835
8168,WEST BENGAL,PURULIA,2017,65,52,3,64,0,197
8169,WEST BENGAL,SEALDAH G.R.P.,2017,1,4,0,7,0,1
8170,WEST BENGAL,SILIGURI G.R.P.,2017,0,1,0,4,0,0
8171,WEST BENGAL,UTTAR DINAJPUR,2017,126,149,19,52,1,506
8172,WEST BENGAL,TOTAL,2017,2363,3711,510,2363,200,19772
8173,A & N ISLANDS,ANDAMAN,2017,13,12,0,14,3,5
8174,A & N ISLANDS,NICOBAR,2017,0,0,0,1,0,0
8175,A & N ISLANDS,TOTAL,2017,13,12,0,15,3,5
8176,CHANDIGARH,CHANDIGARH,2017,27,46,2,21,12,46
8177,CHANDIGARH,TOTAL,2017,27,46,2,21,12,46
8178,D & N HAVELI,D and N HAVELI,2017,4,8,0,2,0,3
8179,D & N HAVELI,TOTAL,2017,4,8,0,2,0,3
8180,DAMAN & DIU,DAMAN,2017,1,1,0,0,0,2
8181,DAMAN & DIU,DIU,2017,0,1,0,0,0,0
8182,DAMAN & DIU,TOTAL,2017,1,2,0,0,0,2
8183,DELHI,CAW,2017,1,0,0,1,0,128
8184,DELHI,CENTRAL,2017,16,89,3,32,4,29
8185,DELHI,CRIME BRANCH,2017,1,0,0,0,0,0
8186,DELHI,DELHI UT TOTAL,2017,572,2085,142,657,162,1575
8187,DELHI,EAST,2017,55,226,14,78,17,160
8188,DELHI,EOW,2017,0,0,0,0,0,0
8189,DELHI,GRP(RLY),2017,4,10,1,7,1,0
8190,DELHI,IGI AIRPORT,2017,0,0,0,8,2,0
8191,DELHI,NEW DELHI,2017,2,17,1,17,12,5
8192,DELHI,NORTH,2017,11,84,4,15,10,88
8193,DELHI,NORTH-EAST,2017,69,285,21,88,21,254
8194,DELHI,NORTH-WEST,2017,58,177,10,48,13,117
8195,DELHI,OUTER,2017,73,328,34,65,3,196
8196,DELHI,SOUTH,2017,65,143,11,50,29,59
8197,DELHI,SOUTH-EAST,2017,75,234,19,127,32,108
8198,DELHI,SOUTH-WEST,2017,69,238,11,56,10,144
8199,DELHI,STF,2017,0,0,0,0,0,0
8200,DELHI,WEST,2017,73,254,13,65,8,287
8201,LAKSHADWEEP,LAKSHADWEEP,2017,0,0,0,0,0,0
8202,LAKSHADWEEP,TOTAL,2017,0,0,0,0,0,0
8203,PUDUCHERRY,KARAIKAL,2017,0,0,0,10,4,1
8204,PUDUCHERRY,PUDUCHERRY,2017,7,9,1,25,12,9
8205,PUDUCHERRY,TOTAL,2017,7,9,1,35,16,10
8206,ANDHRA PRADESH,ADILABAD,2018,88,61,7,90,155,498
8207,ANDHRA PRADESH,ANANTAPUR,2018,18,63,19,195,8,130
8208,ANDHRA PRADESH,CHITTOOR,2018,28,49,33,90,269,339
8209,ANDHRA PRADESH,CUDDAPAH,2018,26,44,13,217,37,120
8210,ANDHRA PRADESH,CYBERABAD,2018,75,102,45,183,282,976
8211,ANDHRA PRADESH,EAST GODAVARI,2018,71,40,17,248,160,536
8212,ANDHRA PRADESH,GUNTAKAL RLY.,2018,1,0,1,1,1,2
8213,ANDHRA PRADESH,GUNTUR,2018,23,53,21,252,83,656
8214,ANDHRA PRADESH,GUNTUR URBAN,2018,24,32,9,84,83,687
8215,ANDHRA PRADESH,HYDERABAD CITY,2018,74,31,23,145,141,1339
8216,ANDHRA PRADESH,KARIMNAGAR,2018,40,98,46,224,232,759
8217,ANDHRA PRADESH,KHAMMAM,2018,78,62,13,233,172,231
8218,ANDHRA PRADESH,KRISHNA,2018,67,55,16,341,309,791
8219,ANDHRA PRADESH,KURNOOL,2018,22,46,15,331,75,166
8220,ANDHRA PRADESH,MAHABOOBNAGAR,2018,56,70,27,154,45,204
8221,ANDHRA PRADESH,MEDAK,2018,26,45,20,112,55,475
8222,ANDHRA PRADESH,NALGONDA,2018,52,79,20,246,264,302
8223,ANDHRA PRADESH,NELLORE,2018,23,72,9,210,142,405
8224,ANDHRA PRADESH,NIZAMABAD,2018,35,23,19,100,102,596
8225,ANDHRA PRADESH,PRAKASHAM,2018,37,69,16,213,47,263
8226,ANDHRA PRADESH,RAJAHMUNDRY,2018,13,5,3,49,35,183
8227,ANDHRA PRADESH,RANGA REDDY,2018,27,21,16,58,31,152
8228,ANDHRA PRADESH,SECUNDERABAD RLY.,2018,2,0,0,5,5,0
8229,ANDHRA PRADESH,SRIKAKULAM,2018,39,18,3,116,69,312
8230,ANDHRA PRADESH,TIRUPATHI URBAN,2018,12,14,6,21,11,96
8231,ANDHRA PRADESH,VIJAYAWADA CITY,2018,47,39,16,223,418,1136
8232,ANDHRA PRADESH,VIJAYAWADA RLY.,2018,0,3,0,5,6,1
8233,ANDHRA PRADESH,VISAKHA RURAL,2018,27,13,9,67,20,134
8234,ANDHRA PRADESH,VISAKHAPATNAM,2018,50,20,11,23,11,412
8235,ANDHRA PRADESH,VIZIANAGARAM,2018,44,20,3,96,103,363
8236,ANDHRA PRADESH,WARANGAL,2018,56,58,20,117,34,101
8237,ANDHRA PRADESH,WARANGAL URBAN,2018,30,39,9,71,74,267
8238,ANDHRA PRADESH,WEST GODAVARI,2018,130,59,19,296,235,757
8239,ANDHRA PRADESH,TOTAL,2018,1341,1403,504,4816,3714,13389
8240,ARUNACHAL PRADESH,ANJAW,2018,0,1,0,0,0,0
8241,ARUNACHAL PRADESH,CHANGLANG,2018,6,7,1,5,0,4
8242,ARUNACHAL PRADESH,DIBANG VALLEY,2018,2,4,0,2,0,1
8243,ARUNACHAL PRADESH,K/KUMEY,2018,2,1,0,1,0,0
8244,ARUNACHAL PRADESH,KAMENG EAST,2018,6,2,0,1,0,0
8245,ARUNACHAL PRADESH,KAMENG WEST,2018,0,1,0,1,0,2
8246,ARUNACHAL PRADESH,LOHIT,2018,3,5,0,11,0,2
8247,ARUNACHAL PRADESH,PAPUM PARE,2018,7,15,0,8,2,3
8248,ARUNACHAL PRADESH,RURAL,2018,6,3,0,8,0,1
8249,ARUNACHAL PRADESH,SIANG EAST,2018,6,0,0,4,0,1
8250,ARUNACHAL PRADESH,SIANG UPPER,2018,1,3,0,0,0,3
8251,ARUNACHAL PRADESH,SIANG WEST,2018,2,4,0,6,0,7
8252,ARUNACHAL PRADESH,SUBANSIRI LOWER,2018,0,2,0,5,0,2
8253,ARUNACHAL PRADESH,SUBANSIRI UPPER,2018,4,4,0,11,0,0
8254,ARUNACHAL PRADESH,TAWANG,2018,0,0,0,1,0,0
8255,ARUNACHAL PRADESH,TIRAP,2018,1,6,0,2,0,0
8256,ARUNACHAL PRADESH,UPPER DIBANG VALLEY,2018,0,0,0,1,0,0
8257,ARUNACHAL PRADESH,TOTAL,2018,46,58,1,67,2,26
8258,ASSAM,BAKSA,2018,33,50,3,4,0,15
8259,ASSAM,BARPETA,2018,98,224,5,67,0,638
8260,ASSAM,BIEO,2018,0,0,0,0,0,0
8261,ASSAM,BONGAIGAON,2018,50,59,6,15,0,169
8262,ASSAM,C.I.D.,2018,4,1,0,0,0,0
8263,ASSAM,CACHAR,2018,94,163,19,11,0,551
8264,ASSAM,CHIRANG,2018,24,30,0,11,0,78
8265,ASSAM,DARRANG,2018,88,168,9,246,0,387
8266,ASSAM,DHEMAJI,2018,74,61,2,17,0,82
8267,ASSAM,DHUBRI,2018,159,305,13,218,1,729
8268,ASSAM,DIBRUGARH,2018,50,75,0,138,0,316
8269,ASSAM,G.R.P.,2018,3,3,2,3,1,10
8270,ASSAM,GOALPARA,2018,65,68,3,97,0,323
8271,ASSAM,GOLAGHAT,2018,60,154,1,72,0,226
8272,ASSAM,GUWAHATI CITY,2018,78,326,9,90,0,237
8273,ASSAM,HAILAKANDI,2018,56,65,6,52,0,125
8274,ASSAM,HAMREN,2018,3,12,0,2,0,3
8275,ASSAM,JORHAT,2018,42,95,1,53,0,254
8276,ASSAM,KAMRUP,2018,54,107,5,70,0,172
8277,ASSAM,KARBI ANGLONG,2018,28,50,0,4,0,30
8278,ASSAM,KARIMGANJ,2018,32,85,11,4,0,262
8279,ASSAM,KOKRAJHAR,2018,27,65,3,31,0,84
8280,ASSAM,LAKHIMPUR,2018,62,97,0,25,0,19
8281,ASSAM,MORIGAON,2018,58,88,4,25,0,115
8282,ASSAM,N.C.HILLS,2018,5,13,0,0,0,0
8283,ASSAM,NAGAON,2018,173,348,10,245,3,875
8284,ASSAM,NALBARI,2018,34,89,3,83,0,131
8285,ASSAM,R.P.O.,2018,0,6,0,0,0,0
8286,ASSAM,SIBSAGAR,2018,78,153,5,134,0,269
8287,ASSAM,SONITPUR,2018,97,220,11,39,0,124
8288,ASSAM,TINSUKIA,2018,64,142,1,43,0,137
8289,ASSAM,UDALGURI,2018,23,38,8,41,0,46
8290,ASSAM,TOTAL,2018,1716,3360,140,1840,5,6407
8291,BIHAR,ARARIA,2018,53,78,21,8,7,32
8292,BIHAR,ARWAL,2018,5,24,13,0,0,22
8293,BIHAR,AURANGABAD,2018,22,58,27,2,0,110
8294,BIHAR,BAGAHA,2018,11,69,9,0,0,37
8295,BIHAR,BANKA,2018,17,45,17,0,0,37
8296,BIHAR,BEGUSARAI,2018,11,113,27,0,0,79
8297,BIHAR,BETTIAH,2018,35,141,28,0,0,20
8298,BIHAR,BHABHUA,2018,10,38,21,0,0,42
8299,BIHAR,BHAGALPUR,2018,31,106,24,0,4,119
8300,BIHAR,BHOJPUR,2018,9,69,38,0,0,56
8301,BIHAR,BUXAR,2018,21,70,28,29,0,86
8302,BIHAR,DARBHANGA,2018,44,150,34,0,1,377
8303,BIHAR,GAYA,2018,35,120,53,0,0,92
8304,BIHAR,GOPALGANJ,2018,20,89,43,0,0,190
8305,BIHAR,JAMALPUR RLY.,2018,1,0,0,0,0,0
8306,BIHAR,JAMUI,2018,27,43,18,2,0,65
8307,BIHAR,JEHANABAD,2018,8,41,24,0,0,37
8308,BIHAR,KATIHAR,2018,73,112,24,1,1,111
8309,BIHAR,KATIHAR RLY.,2018,0,6,0,1,0,1
8310,BIHAR,KHAGARIA,2018,18,34,12,0,0,41
8311,BIHAR,KISHANGANJ,2018,32,71,19,0,0,50
8312,BIHAR,LAKHISARAI,2018,13,28,10,3,0,55
8313,BIHAR,MADHEPURA,2018,31,56,15,0,2,46
8314,BIHAR,MADHUBANI,2018,31,163,27,0,0,195
8315,BIHAR,MOTIHARI,2018,22,198,67,0,16,156
8316,BIHAR,MUNGER,2018,9,49,8,1,0,40
8317,BIHAR,MUZAFFARPUR,2018,34,220,83,0,0,80
8318,BIHAR,MUZAFFARPUR RLY.,2018,2,0,0,0,0,0
8319,BIHAR,NALANDA,2018,11,85,79,7,1,116
8320,BIHAR,NAUGACHIA,2018,2,18,10,0,0,64
8321,BIHAR,NAWADAH,2018,18,57,29,0,0,13
8322,BIHAR,PATNA,2018,49,300,97,19,1,377
8323,BIHAR,PATNA RLY.,2018,2,5,3,16,0,2
8324,BIHAR,PURNEA,2018,39,95,17,8,4,0
8325,BIHAR,ROHTAS,2018,26,94,44,15,0,92
8326,BIHAR,SAHARSA,2018,16,76,10,0,0,72
8327,BIHAR,SAMASTIPUR,2018,24,112,34,0,0,114
8328,BIHAR,SARAN,2018,23,137,74,0,0,138
8329,BIHAR,SHEIKHPURA,2018,10,27,8,0,0,37
8330,BIHAR,SHEOHAR,2018,2,22,9,3,0,9
8331,BIHAR,SITAMARHI,2018,20,143,30,0,0,100
8332,BIHAR,SIWAN,2018,20,166,64,2,0,101
8333,BIHAR,SUPAUL,2018,20,90,15,0,0,79
8334,BIHAR,VAISHALI,2018,20,171,62,1,0,196
8335,BIHAR,TOTAL,2018,927,3789,1275,118,37,3686
8336,CHHATTISGARH,BALOD,2018,22,6,4,50,1,9
8337,CHHATTISGARH,BALODA BAZAR,2018,45,18,0,98,10,37
8338,CHHATTISGARH,BALRAMPUR,2018,64,0,0,52,2,30
8339,CHHATTISGARH,BEMETARA,2018,24,18,3,61,5,29
8340,CHHATTISGARH,BILASPUR,2018,47,28,10,169,11,95
8341,CHHATTISGARH,BIZAPUR,2018,4,3,0,5,0,1
8342,CHHATTISGARH,DANTEWARA,2018,7,1,0,4,0,5
8343,CHHATTISGARH,DHAMTARI,2018,21,2,1,36,11,15
8344,CHHATTISGARH,DURG,2018,91,47,9,178,25,111
8345,CHHATTISGARH,GARIYABAND,2018,19,2,1,28,5,6
8346,CHHATTISGARH,GRP RAIPUR,2018,2,6,0,5,0,2
8347,CHHATTISGARH,JAGDALPUR,2018,36,10,0,20,0,8
8348,CHHATTISGARH,JANJGIR,2018,33,19,11,104,13,123
8349,CHHATTISGARH,JASHPUR,2018,80,19,2,29,0,31
8350,CHHATTISGARH,KABIRDHAM,2018,22,14,1,58,2,20
8351,CHHATTISGARH,KANKER,2018,23,6,2,18,1,19
8352,CHHATTISGARH,KONDAGAON,2018,11,0,0,4,3,2
8353,CHHATTISGARH,KORBA,2018,43,15,4,59,7,42
8354,CHHATTISGARH,KORIYA,2018,42,12,5,86,2,65
8355,CHHATTISGARH,MAHASAMUND,2018,28,37,4,63,4,33
8356,CHHATTISGARH,MUNGELI,2018,6,13,2,24,3,26
8357,CHHATTISGARH,NARAYANPUR,2018,5,1,0,4,2,0
8358,CHHATTISGARH,RAIGARH,2018,69,14,6,81,8,55
8359,CHHATTISGARH,RAIPUR,2018,111,14,8,148,38,109
8360,CHHATTISGARH,RAJNANDGAON,2018,31,7,3,52,7,17
8361,CHHATTISGARH,SARGUJA,2018,73,18,0,89,1,25
8362,CHHATTISGARH,SUKMA,2018,1,5,0,2,0,2
8363,CHHATTISGARH,SURAJPUR,2018,74,15,5,74,1,63
8364,CHHATTISGARH,TOTAL,2018,1034,350,81,1601,162,980
8365,GOA,NORTH GOA,2018,26,10,0,29,14,11
8366,GOA,SOUTH GOA,2018,29,6,0,20,2,13
8367,GOA,TOTAL,2018,55,16,0,49,16,24
8368,GUJARAT,AHMEDABAD COMMR.,2018,63,183,11,79,7,1448
8369,GUJARAT,AHMEDABAD RURAL,2018,5,67,0,33,0,163
8370,GUJARAT,AHWA-DANG,2018,1,1,0,1,1,8
8371,GUJARAT,AMRELI,2018,10,75,0,20,7,146
8372,GUJARAT,ANAND,2018,9,53,0,22,1,188
8373,GUJARAT,BHARUCH,2018,12,22,0,19,1,0
8374,GUJARAT,BHAVNAGAR,2018,13,96,0,30,42,221
8375,GUJARAT,CID CRIME,2018,1,0,0,0,0,0
8376,GUJARAT,DAHOD,2018,10,67,0,17,0,7
8377,GUJARAT,GANDHINAGAR,2018,20,26,0,10,1,159
8378,GUJARAT,HIMATNAGAR,2018,10,55,0,22,4,249
8379,GUJARAT,JAMNAGAR,2018,22,37,0,40,4,439
8380,GUJARAT,JUNAGADH,2018,15,53,1,37,5,411
8381,GUJARAT,KHEDA NORTH,2018,18,55,0,22,0,161
8382,GUJARAT,KUTCH (EAST(G)),2018,17,23,1,12,0,188
8383,GUJARAT,KUTCH (WEST-BHUJ),2018,8,17,0,18,0,127
8384,GUJARAT,MEHSANA,2018,10,54,0,28,1,245
8385,GUJARAT,NARMADA,2018,7,5,0,3,0,13
8386,GUJARAT,NAVSARI,2018,4,15,0,4,0,114
8387,GUJARAT,PALANPUR,2018,49,107,0,64,1,349
8388,GUJARAT,PANCHMAHAL,2018,5,73,0,36,0,294
8389,GUJARAT,PATAN,2018,7,31,0,32,1,151
8390,GUJARAT,PORBANDAR,2018,10,7,1,8,0,73
8391,GUJARAT,RAJKOT COMMR.,2018,11,50,0,10,3,264
8392,GUJARAT,RAJKOT RURAL,2018,20,58,3,26,3,292
8393,GUJARAT,SURAT COMMR.,2018,40,66,3,28,0,299
8394,GUJARAT,SURAT RURAL,2018,13,30,1,14,2,94
8395,GUJARAT,SURENDRANAGAR,2018,19,46,0,51,5,124
8396,GUJARAT,TAPI,2018,5,3,0,9,0,17
8397,GUJARAT,VADODARA COMMR.,2018,11,57,0,15,4,306
8398,GUJARAT,VADODARA RURAL,2018,15,72,0,23,0,90
8399,GUJARAT,VALSAD,2018,12,19,0,9,0,15
8400,GUJARAT,W.RLY AHMEDABAD,2018,1,2,0,2,0,2
8401,GUJARAT,W.RLY VADODARA,2018,0,2,0,1,0,1
8402,GUJARAT,TOTAL,2018,473,1527,21,745,93,6658
8403,HARYANA,AMBALA RURAL,2018,11,19,7,12,4,73
8404,HARYANA,AMBALA URBAN,2018,21,39,5,23,14,159
8405,HARYANA,BHIWANI,2018,28,69,19,45,23,179
8406,HARYANA,FARIDABAD,2018,47,87,8,31,84,197
8407,HARYANA,FATEHABAD,2018,15,33,4,7,7,125
8408,HARYANA,GRP,2018,1,7,5,9,83,1
8409,HARYANA,GURGAON,2018,44,47,15,18,31,150
8410,HARYANA,HISSAR,2018,44,88,12,39,23,312
8411,HARYANA,JHAJJAR,2018,20,17,10,19,14,135
8412,HARYANA,JIND,2018,34,40,17,27,0,114
8413,HARYANA,KAITHAL,2018,18,20,6,15,0,127
8414,HARYANA,KARNAL,2018,63,41,23,50,28,204
8415,HARYANA,KURUKSHETRA,2018,25,30,11,20,27,110
8416,HARYANA,MAHENDRAGARH,2018,14,18,10,26,0,78
8417,HARYANA,MEWAT,2018,50,15,5,15,7,168
8418,HARYANA,PALWAL,2018,32,47,12,27,0,107
8419,HARYANA,PANCHKULA,2018,18,23,7,13,1,51
8420,HARYANA,PANIPAT,2018,35,67,15,23,12,136
8421,HARYANA,REWARI,2018,24,20,12,16,1,102
8422,HARYANA,ROHTAK,2018,37,23,12,24,40,143
8423,HARYANA,SIRSA,2018,30,55,6,25,1,159
8424,HARYANA,SONIPAT,2018,32,49,30,26,25,185
8425,HARYANA,YAMUNANAGAR,2018,25,46,7,15,9,122
8426,HARYANA,TOTAL,2018,668,900,258,525,434,3137
8427,HIMACHAL PRADESH,BADDIPOLICEDIST,2018,12,8,1,7,0,16
8428,HIMACHAL PRADESH,BILASPUR,2018,12,5,0,21,12,22
8429,HIMACHAL PRADESH,CHAMBA,2018,10,14,1,9,4,7
8430,HIMACHAL PRADESH,CID,2018,0,0,0,0,0,0
8431,HIMACHAL PRADESH,G.R.P.,2018,0,0,0,0,0,0
8432,HIMACHAL PRADESH,HAMIRPUR,2018,8,2,0,20,5,17
8433,HIMACHAL PRADESH,KANGRA,2018,26,47,0,45,13,43
8434,HIMACHAL PRADESH,KINNAUR,2018,6,2,0,1,0,5
8435,HIMACHAL PRADESH,KULLU,2018,22,5,0,22,0,10
8436,HIMACHAL PRADESH,LAHAUL-SPITI,2018,2,0,0,1,0,0
8437,HIMACHAL PRADESH,MANDI,2018,28,18,0,49,17,32
8438,HIMACHAL PRADESH,SHIMLA,2018,23,25,0,28,7,23
8439,HIMACHAL PRADESH,SIRMAUR,2018,17,11,0,24,4,18
8440,HIMACHAL PRADESH,SOLAN,2018,9,8,0,13,1,16
8441,HIMACHAL PRADESH,UNA,2018,8,7,0,10,5,42
8442,HIMACHAL PRADESH,TOTAL,2018,183,152,2,250,68,251
8443,JAMMU & KASHMIR,ANANTNAG,2018,14,92,0,130,33,4
8444,JAMMU & KASHMIR,AWANTIPORA,2018,4,29,0,11,7,1
8445,JAMMU & KASHMIR,BANDIPORA,2018,6,45,0,81,5,0
8446,JAMMU & KASHMIR,BARAMULLA,2018,12,79,0,109,23,13
8447,JAMMU & KASHMIR,BUDGAM,2018,7,73,0,114,15,5
8448,JAMMU & KASHMIR,CRIME JAMMU,2018,0,0,0,0,0,0
8449,JAMMU & KASHMIR,CRIME SRINAGAR,2018,0,0,0,0,0,0
8450,JAMMU & KASHMIR,DODA,2018,16,31,0,23,5,26
8451,JAMMU & KASHMIR,GANDERBAL,2018,9,32,0,97,3,2
8452,JAMMU & KASHMIR,HANDWARA,2018,6,35,0,88,3,2
8453,JAMMU & KASHMIR,JAMMU,2018,39,92,5,44,33,67
8454,JAMMU & KASHMIR,KARGIL,2018,1,0,0,1,0,0
8455,JAMMU & KASHMIR,KATHUA,2018,20,34,1,30,12,14
8456,JAMMU & KASHMIR,KISHTWAR,2018,6,23,0,12,1,11
8457,JAMMU & KASHMIR,KULGAM,2018,15,68,0,96,19,2
8458,JAMMU & KASHMIR,KUPWARA,2018,15,49,0,53,16,9
8459,JAMMU & KASHMIR,LEH,2018,3,1,0,5,0,0
8460,JAMMU & KASHMIR,POONCH,2018,9,41,0,31,6,14
8461,JAMMU & KASHMIR,PULWAMA,2018,3,21,0,8,19,0
8462,JAMMU & KASHMIR,RAILWAYS JAMMU,2018,0,0,0,0,1,0
8463,JAMMU & KASHMIR,RAILWAYS KASHMIR,2018,0,1,0,0,0,0
8464,JAMMU & KASHMIR,RAILWAYS KATRA,2018,0,0,0,0,0,0
8465,JAMMU & KASHMIR,RAJOURI,2018,32,54,1,51,11,44
8466,JAMMU & KASHMIR,RAMBAN,2018,7,22,0,9,6,0
8467,JAMMU & KASHMIR,REASI,2018,12,18,0,14,6,2
8468,JAMMU & KASHMIR,SAMBA,2018,8,9,1,10,11,4
8469,JAMMU & KASHMIR,SHOPIAN,2018,3,47,0,29,9,0
8470,JAMMU & KASHMIR,SOPORE,2018,7,34,0,55,9,6
8471,JAMMU & KASHMIR,SRINAGAR,2018,19,89,0,201,82,63
8472,JAMMU & KASHMIR,UDHAMPUR,2018,30,22,0,20,12,12
8473,JAMMU & KASHMIR,TOTAL,2018,303,1041,8,1322,347,301
8474,JHARKHAND,BOKARO,2018,46,63,21,4,0,212
8475,JHARKHAND,CHAIBASA,2018,34,15,6,8,0,20
8476,JHARKHAND,CHATRA,2018,15,20,8,6,0,18
8477,JHARKHAND,DEOGHAR,2018,38,3,18,35,0,159
8478,JHARKHAND,DHANBAD,2018,41,101,49,4,2,89
8479,JHARKHAND,DHANBAD RLY.,2018,2,2,1,8,0,2
8480,JHARKHAND,DUMKA,2018,29,26,8,12,0,43
8481,JHARKHAND,GARHWA,2018,43,21,21,14,0,68
8482,JHARKHAND,GIRIDIH,2018,37,36,32,46,0,104
8483,JHARKHAND,GODDA,2018,22,42,11,2,0,0
8484,JHARKHAND,GUMLA,2018,36,44,2,9,0,6
8485,JHARKHAND,HAZARIBAGH,2018,42,49,24,9,0,54
8486,JHARKHAND,JAMSHEDPUR,2018,56,91,17,22,3,106
8487,JHARKHAND,JAMSHEDPUR RLY.,2018,1,1,0,0,0,0
8488,JHARKHAND,JAMTARA,2018,27,10,5,1,0,72
8489,JHARKHAND,KHUNTI,2018,8,10,1,2,1,0
8490,JHARKHAND,KODERMA,2018,8,22,13,12,0,29
8491,JHARKHAND,LATEHAR,2018,15,16,4,6,0,10
8492,JHARKHAND,LOHARDAGGA,2018,23,18,1,6,0,23
